ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	LEXSTATIDS	ALIGNMENT
75	8_not	not	Yuanmen	Yuanmen Hlai	van5	van5	v a n *5/⁵	hlai1239	1240	19.11	109.54		3 7 4 8	AXLT	BAN6	9	9.B.C 9.A.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	van*5/⁵	0	676	676	v a n *5/⁵
76	8_not	not	Heitu	Heitu Hlai	Ɂe:m2	Ɂe:m2	ʔ eː m *2/²	hlai1239	1240	19.51	108.94		1 7 4 8	AXLT	HEM6	5	5.H.C 5.E.V 5.M.c 5.6.T	1.6 3.0 1.1 1.0	ʔeːm*2/²	0	678	679	ʔ eː m *2/²
77	8_not	not	Baoding	Baoding Hlai	ta1	ta1	t a *1/¹	hlai1239	1240	18.77	110.45		1 7 8	AXT	TA6	3	3.T.C 3.A.V 3.6.T	1.6 3.0 1.0	ta*1/¹	0	677	678	t a *1/¹
78	8_not	not	Zhongsha	Zhongsha Hlai	Ɂe:m2	Ɂe:m2	ʔ eː m *2/²	hlai1239	1240	15.83	114.33		1 7 4 8	AXLT	HEM6	10	10.H.C 10.E.V 10.M.c 10.6.T	1.6 3.0 1.1 1.0	ʔeːm*2/²	0	678	679	ʔ eː m *2/²
79	8_not	not	Tongzha	Tongzha Hlai	vei4	vei4	v ei *4/⁴	hlai1239	1240	18.88	109.67		3 7 8	AXT	BE6	7	7.B.C 7.E.V 7.6.T	1.6 3.0 1.0	vei*4/⁴	0	676	677	v ei - *4/⁴
80	8_not	not	Qiandui	Quiandui Hlai	van3	van3	v a n *3/³	hlai1239	1240	18.91	110.04		3 7 4 8	AXLT	BAN6	6	6.B.C 6.A.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	van*3/³	0	676	676	v a n *3/³
81	8_not	not	Baocheng	Baocheng Hlai	vei4	vei4	v ei *4/⁴	hlai1239	1240	18.64	109.70		3 7 8	AXT	BE6	2	2.B.C 2.E.V 2.6.T	1.6 3.0 1.0	vei*4/⁴	0	676	677	v ei - *4/⁴
82	8_not	not	Gelong	Gelong	vɛn3	vɛn3	v ɛ n *3/³		1240	19.10	108.65		3 7 4 8	AXLT	BEN6	4	4.B.C 4.E.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	vɛn*3/³	0	676	676	v ɛ n *3/³
103	11_one	one	Xifang	Xifang Hlai	tshei3	tshei3	tsʰ ei *3/³	hlai1239	1493	19.30	109.24		2 7 8	AXT	CE6	8	8.C.C 8.E.V 8.6.T	1.6 3.0 1.0	tsʰei*3/³	0	687	687	tsʰ ei *3/³
104	11_one	one	Baisha	Baisha Hlai	tsheɯ3	tsheɯ3	tsʰ eɯ *3/³	hlai1239	1493	18.65	108.72		2 7 8	AXT	CE6	1	1.C.C 1.E.V 1.6.T	1.6 3.0 1.0	tsʰeɯ*3/³	0	687	687	tsʰ eɯ *3/³
105	11_one	one	Yuanmen	Yuanmen Hlai	tsɯ2	tsɯ2	ts ɯ *2/²	hlai1239	1493	19.11	109.54		2 7 8	AXT	CI6	9	9.C.C 9.I.V 9.6.T	1.6 3.0 1.0	tsɯ*2/²	0	687	687	ts ɯ *2/²
106	11_one	one	Heitu	Heitu Hlai	kɯ2	kɯ2	k ɯ *2/²	hlai1239	1493	19.51	108.94		1 7 8	AXT	KI6	5	5.K.C 5.I.V 5.6.T	1.6 3.0 1.0	kɯ*2/²	0	687	688	k ɯ *2/²
107	11_one	one	Baoding	Baoding Hlai	tsheɯ3	tsheɯ3	tsʰ eɯ *3/³	hlai1239	1493	18.77	110.45		2 7 8	AXT	CE6	3	3.C.C 3.E.V 3.6.T	1.6 3.0 1.0	tsʰeɯ*3/³	0	687	687	tsʰ eɯ *3/³
108	11_one	one	Zhongsha	Zhongsha Hlai	kɯ2	kɯ2	k ɯ *2/²	hlai1239	1493	15.83	114.33		1 7 8	AXT	KI6	10	10.K.C 10.I.V 10.6.T	1.6 3.0 1.0	kɯ*2/²	0	687	688	k ɯ *2/²
109	11_one	one	Tongzha	Tongzha Hlai	Ɂɯ3	Ɂɯ3	ʔ ɯ *3/³	hlai1239	1493	18.88	109.67		1 7 8	AXT	HI6	7	7.H.C 7.I.V 7.6.T	1.6 3.0 1.0	ʔɯ*3/³	0	688	690	ʔ ɯ *3/³
110	11_one	one	Qiandui	Quiandui Hlai	tɯ5	tɯ5	t ɯ *5/⁵	hlai1239	1493	18.91	110.04		1 7 8	AXT	TI6	6	6.T.C 6.I.V 6.6.T	1.6 3.0 1.0	tɯ*5/⁵	0	687	689	t ɯ *5/⁵
111	11_one	one	Baocheng	Baocheng Hlai	kɯ2	kɯ2	k ɯ *2/²	hlai1239	1493	18.64	109.70		1 7 8	AXT	KI6	2	2.K.C 2.I.V 2.6.T	1.6 3.0 1.0	kɯ*2/²	0	687	688	k ɯ *2/²
112	11_one	one	Gelong	Gelong	tsi4	tsi4	ts i *4/⁴		1493	19.10	108.65		2 7 8	AXT	CI6	4	4.C.C 4.I.V 4.6.T	1.6 3.0 1.0	tsi*4/⁴	0	687	687	ts i *4/⁴
829	85_path	path	Xifang	Xifang Hlai	kuŋ1	kuŋ1	k u ŋ *1/¹	hlai1239	2252	19.30	109.24		1 7 4 8	AXLT	KYN6	8	8.K.C 8.Y.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	kuŋ*1/¹	0	698	698	k u ŋ *1/¹
830	85_path	path	Baisha	Baisha Hlai	kuŋ1	kuŋ1	k u ŋ *1/¹	hlai1239	2252	18.65	108.72		1 7 4 8	AXLT	KYN6	1	1.K.C 1.Y.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	kuŋ*1/¹	0	698	698	k u ŋ *1/¹
831	85_path	path	Yuanmen	Yuanmen Hlai	kun5	kun5	k u n *5/⁵	hlai1239	2252	19.11	109.54		1 7 4 8	AXLT	KYN6	9	9.K.C 9.Y.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	kun*5/⁵	0	698	698	k u n *5/⁵
832	85_path	path	Heitu	Heitu Hlai	ku:n1	ku:n1	k uː n *1/¹	hlai1239	2252	19.51	108.94		1 7 4 8	AXLT	KYN6	5	5.K.C 5.Y.V 5.N.c 5.6.T	1.6 3.0 1.1 1.0	kuːn*1/¹	0	698	698	k uː n *1/¹
833	85_path	path	Baoding	Baoding Hlai	ku:n1	ku:n1	k uː n *1/¹	hlai1239	2252	18.77	110.45		1 7 4 8	AXLT	KYN6	3	3.K.C 3.Y.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	kuːn*1/¹	0	698	698	k uː n *1/¹
834	85_path	path	Zhongsha	Zhongsha Hlai	ku:n1	ku:n1	k uː n *1/¹	hlai1239	2252	15.83	114.33		1 7 4 8	AXLT	KYN6	10	10.K.C 10.Y.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	kuːn*1/¹	0	698	698	k uː n *1/¹
835	85_path	path	Tongzha	Tongzha Hlai	ku:n1	ku:n1	k uː n *1/¹	hlai1239	2252	18.88	109.67		1 7 4 8	AXLT	KYN6	7	7.K.C 7.Y.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	kuːn*1/¹	0	698	698	k uː n *1/¹
836	85_path	path	Qiandui	Quiandui Hlai	ku:n1	ku:n1	k uː n *1/¹	hlai1239	2252	18.91	110.04		1 7 4 8	AXLT	KYN6	6	6.K.C 6.Y.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	kuːn*1/¹	0	698	698	k uː n *1/¹
837	85_path	path	Baocheng	Baocheng Hlai	ku:n1	ku:n1	k uː n *1/¹	hlai1239	2252	18.64	109.70		1 7 4 8	AXLT	KYN6	2	2.K.C 2.Y.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	kuːn*1/¹	0	698	698	k uː n *1/¹
838	85_path	path	Gelong	Gelong	kai5	kai5	k ai *5/⁵		2252	19.10	108.65		1 7 8	AXT	KA6	4	4.K.C 4.A.V 4.6.T	1.6 3.0 1.0	kai*5/⁵	0	698	699	k ai - *5/⁵
174	18_person	person	Xifang	Xifang Hlai	Ɂa:u1	Ɂa:u1	ʔ aːu *1/¹	hlai1239	683	19.30	109.24		1 7 8	AXT	HA6	8	8.H.C 8.A.V 8.6.T	1.6 3.0 1.0	ʔaːu*1/¹	0	710	710	ʔ aːu *1/¹
175	18_person	person	Baisha	Baisha Hlai	ŋa:u4	ŋa:u4	ŋ aːu *4/⁴	hlai1239	683	18.65	108.72		4 7 8	AXT	NA6	1	1.N.C 1.A.V 1.6.T	1.6 3.0 1.0	ŋaːu*4/⁴	0	709	709	ŋ aːu *4/⁴
176	18_person	person	Yuanmen	Yuanmen Hlai	ɱa:u5	ɱa:u5	ɱ aːu *5/⁵	hlai1239	683	19.11	109.54		4 7 8	AXT	MA6	9	9.M.C 9.A.V 9.6.T	1.6 3.0 1.0	ɱaːu*5/⁵	0	711	709	ɱ aːu *5/⁵
177	18_person	person	Heitu	Heitu Hlai	Ɂa:u2	Ɂa:u2	ʔ aːu *2/²	hlai1239	683	19.51	108.94		1 7 8	AXT	HA6	5	5.H.C 5.A.V 5.6.T	1.6 3.0 1.0	ʔaːu*2/²	0	710	710	ʔ aːu *2/²
178	18_person	person	Baoding	Baoding Hlai	Ɂa:u1	Ɂa:u1	ʔ aːu *1/¹	hlai1239	683	18.77	110.45		1 7 8	AXT	HA6	3	3.H.C 3.A.V 3.6.T	1.6 3.0 1.0	ʔaːu*1/¹	0	710	710	ʔ aːu *1/¹
179	18_person	person	Zhongsha	Zhongsha Hlai	Ɂa:u1	Ɂa:u1	ʔ aːu *1/¹	hlai1239	683	15.83	114.33		1 7 8	AXT	HA6	10	10.H.C 10.A.V 10.6.T	1.6 3.0 1.0	ʔaːu*1/¹	0	710	710	ʔ aːu *1/¹
180	18_person	person	Tongzha	Tongzha Hlai	Ɂa:u1	Ɂa:u1	ʔ aːu *1/¹	hlai1239	683	18.88	109.67		1 7 8	AXT	HA6	7	7.H.C 7.A.V 7.6.T	1.6 3.0 1.0	ʔaːu*1/¹	0	710	710	ʔ aːu *1/¹
181	18_person	person	Qiandui	Quiandui Hlai	Ɂa:u1	Ɂa:u1	ʔ aːu *1/¹	hlai1239	683	18.91	110.04		1 7 8	AXT	HA6	6	6.H.C 6.A.V 6.6.T	1.6 3.0 1.0	ʔaːu*1/¹	0	710	710	ʔ aːu *1/¹
182	18_person	person	Baocheng	Baocheng Hlai	Ɂa:u1	Ɂa:u1	ʔ aːu *1/¹	hlai1239	683	18.64	109.70		1 7 8	AXT	HA6	2	2.H.C 2.A.V 2.6.T	1.6 3.0 1.0	ʔaːu*1/¹	0	710	710	ʔ aːu *1/¹
183	18_person	person	Gelong	Gelong	ŋaːu1	ŋaːu1	ŋ aːu *1/¹		683	19.10	108.65		4 7 8	AXT	NA6	4	4.N.C 4.A.V 4.6.T	1.6 3.0 1.0	ŋaːu*1/¹	0	709	709	ŋ aːu *1/¹
745	76_rain	rain	Xifang	Xifang Hlai	foŋ1	foŋ1	f o ŋ *1/¹	hlai1239	2108	19.30	109.24		3 7 4 8	AXLT	BUN6	8	8.B.C 8.U.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	foŋ*1/¹	0	720	720	f o ŋ *1/¹
746	76_rain	rain	Baisha	Baisha Hlai	foŋ1	foŋ1	f o ŋ *1/¹	hlai1239	2108	18.65	108.72		3 7 4 8	AXLT	BUN6	1	1.B.C 1.U.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	foŋ*1/¹	0	720	720	f o ŋ *1/¹
747	76_rain	rain	Yuanmen	Yuanmen Hlai	fhən1	fhən1	fʰ ə n *1/¹	hlai1239	2108	19.11	109.54		3 7 4 8	AXLT	BEN6	9	9.B.C 9.E.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	fʰən*1/¹	0	720	720	fʰ ə n *1/¹
748	76_rain	rain	Heitu	Heitu Hlai	pun1	pun1	p u n *1/¹	hlai1239	2108	19.51	108.94		1 7 4 8	AXLT	PYN6	5	5.P.C 5.Y.V 5.N.c 5.6.T	1.6 3.0 1.1 1.0	pun*1/¹	0	720	720	p u n *1/¹
749	76_rain	rain	Baoding	Baoding Hlai	fun1	fun1	f u n *1/¹	hlai1239	2108	18.77	110.45		3 7 4 8	AXLT	BYN6	3	3.B.C 3.Y.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	fun*1/¹	0	720	720	f u n *1/¹
750	76_rain	rain	Zhongsha	Zhongsha Hlai	fun1	fun1	f u n *1/¹	hlai1239	2108	15.83	114.33		3 7 4 8	AXLT	BYN6	10	10.B.C 10.Y.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	fun*1/¹	0	720	720	f u n *1/¹
751	76_rain	rain	Tongzha	Tongzha Hlai	fun1	fun1	f u n *1/¹	hlai1239	2108	18.88	109.67		3 7 4 8	AXLT	BYN6	7	7.B.C 7.Y.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	fun*1/¹	0	720	720	f u n *1/¹
752	76_rain	rain	Qiandui	Quiandui Hlai	fun1	fun1	f u n *1/¹	hlai1239	2108	18.91	110.04		3 7 4 8	AXLT	BYN6	6	6.B.C 6.Y.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	fun*1/¹	0	720	720	f u n *1/¹
753	76_rain	rain	Baocheng	Baocheng Hlai	fun1	fun1	f u n *1/¹	hlai1239	2108	18.64	109.70		3 7 4 8	AXLT	BYN6	2	2.B.C 2.Y.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	fun*1/¹	0	720	720	f u n *1/¹
754	76_rain	rain	Gelong	Gelong	fən1	fən1	f ə n *1/¹		2108	19.10	108.65		3 7 4 8	AXLT	BEN6	4	4.B.C 4.E.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	fən*1/¹	0	720	720	f ə n *1/¹
849	87_red	red	Xifang	Xifang Hlai	xa:ŋ3	xa:ŋ3	x aː ŋ *3/³	hlai1239	156	19.30	109.24		3 7 4 8	AXLT	GAN6	8	8.G.C 8.A.V 8.N.c 8.6.T	1.6 3.0 1.1 1.0	xaːŋ*3/³	0	731	733	x aː ŋ *3/³
850	87_red	red	Baisha	Baisha Hlai	tɔŋ3	tɔŋ3	t ɔ ŋ *3/³	hlai1239	156	18.65	108.72		1 7 4 8	AXLT	TUN6	1	1.T.C 1.U.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	tɔŋ*3/³	0	731	731	t ɔ ŋ *3/³
851	87_red	red	Yuanmen	Yuanmen Hlai	tɔŋ1	tɔŋ1	t ɔ ŋ *1/¹	hlai1239	156	19.11	109.54		1 7 4 8	AXLT	TUN6	9	9.T.C 9.U.V 9.N.c 9.6.T	1.6 3.0 1.1 1.0	tɔŋ*1/¹	0	731	731	t ɔ ŋ *1/¹
852	87_red	red	Heitu	Heitu Hlai	de:ŋ3	de:ŋ3	d eː ŋ *3/³	hlai1239	156	19.51	108.94		1 7 4 8	AXLT	TEN6	5	5.T.C 5.E.V 5.N.c 5.6.T	1.6 3.0 1.1 1.0	deːŋ*3/³	0	731	731	d eː ŋ *3/³
853	87_red	red	Baoding	Baoding Hlai	ga:n3	ga:n3	g aː n *3/³	hlai1239	156	18.77	110.45		1 7 4 8	AXLT	KAN6	3	3.K.C 3.A.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	gaːn*3/³	0	731	733	g aː n *3/³
854	87_red	red	Zhongsha	Zhongsha Hlai	ga:n3	ga:n3	g aː n *3/³	hlai1239	156	15.83	114.33		1 7 4 8	AXLT	KAN6	10	10.K.C 10.A.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	gaːn*3/³	0	731	733	g aː n *3/³
855	87_red	red	Tongzha	Tongzha Hlai	ge:ŋ4	ge:ŋ4	g eː ŋ *4/⁴	hlai1239	156	18.88	109.67		1 7 4 8	AXLT	KEN6	7	7.K.C 7.E.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	geːŋ*4/⁴	0	731	733	g eː ŋ *4/⁴
856	87_red	red	Qiandui	Quiandui Hlai	ɬa:t7	ɬa:t7	ɬ aː t *7/⁵²	hlai1239	156	18.91	110.04		5 7 1 8	AXLT	LAT3	6	6.L.C 6.A.V 6.T.c 6.3.T	1.6 3.0 1.1 1.0	ɬaːt*7/⁵²	0	732	732	ɬ aː t *7/⁵²
857	87_red	red	Baocheng	Baocheng Hlai	ɬa:t7	ɬa:t7	ɬ aː t *7/⁵²	hlai1239	156	18.64	109.70		5 7 1 8	AXLT	LAT3	2	2.L.C 2.A.V 2.T.c 2.3.T	1.6 3.0 1.1 1.0	ɬaːt*7/⁵²	0	732	732	ɬ aː t *7/⁵²
858	87_red	red	Gelong	Gelong	hoŋ1	hoŋ1	h o ŋ *1/¹		156	19.10	108.65		3 7 4 8	AXLT	HUN6	4	4.H.C 4.U.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	hoŋ*1/¹	0	731	734	h o ŋ *1/¹
254	26_root	root	Xifang	Xifang Hlai	kei1	kei1	k ei *1/¹	hlai1239	670	19.30	109.24		1 7 8	AXT	KE6	8	8.K.C 8.E.V 8.6.T	1.6 3.0 1.0	kei*1/¹	0	744	744	k ei *1/¹
255	26_root	root	Baisha	Baisha Hlai	rip8	rip8	r i p *8/⁵³	hlai1239	670	18.65	108.72		5 7 1 8	AXLT	RIP3	1	1.R.C 1.I.V 1.P.c 1.3.T	1.6 3.0 1.1 1.0	rip*8/⁵³	0	742	742	r i p *8/⁵³
256	26_root	root	Yuanmen	Yuanmen Hlai	rip8	rip8	r i p *8/⁵³	hlai1239	670	19.11	109.54		5 7 1 8	AXLT	RIP3	9	9.R.C 9.I.V 9.P.c 9.3.T	1.6 3.0 1.1 1.0	rip*8/⁵³	0	742	742	r i p *8/⁵³
257	26_root	root	Heitu	Heitu Hlai	ri:u1	ri:u1	r iːu *1/¹	hlai1239	670	19.51	108.94		5 7 8	AXT	RI6	5	5.R.C 5.I.V 5.6.T	1.6 3.0 1.0	riːu*1/¹	0	742	745	r iːu - *1/¹
258	26_root	root	Baoding	Baoding Hlai	kei1	kei1	k ei *1/¹	hlai1239	670	18.77	110.45		1 7 8	AXT	KE6	3	3.K.C 3.E.V 3.6.T	1.6 3.0 1.0	kei*1/¹	0	744	744	k ei *1/¹
259	26_root	root	Zhongsha	Zhongsha Hlai	gi:u1	gi:u1	g iːu *1/¹	hlai1239	670	15.83	114.33		1 7 8	AXT	KI6	10	10.K.C 10.I.V 10.6.T	1.6 3.0 1.0	giːu*1/¹	0	744	744	g iːu *1/¹
260	26_root	root	Tongzha	Tongzha Hlai	van4	van4	v a n *4/⁴	hlai1239	670	18.88	109.67		3 7 4 8	AXLT	BAN6	7	7.B.C 7.A.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	van*4/⁴	0	743	743	v a n *4/⁴
261	26_root	root	Qiandui	Quiandui Hlai	van4	van4	v a n *4/⁴	hlai1239	670	18.91	110.04		3 7 4 8	AXLT	BAN6	6	6.B.C 6.A.V 6.N.c 6.6.T	1.6 3.0 1.1 1.0	van*4/⁴	0	743	743	v a n *4/⁴
262	26_root	root	Baocheng	Baocheng Hlai	van4	van4	v a n *4/⁴	hlai1239	670	18.64	109.70		3 7 4 8	AXLT	BAN6	2	2.B.C 2.A.V 2.N.c 2.6.T	1.6 3.0 1.1 1.0	van*4/⁴	0	743	743	v a n *4/⁴
263	26_root	root	Gelong	Gelong	fon1	fon1	f o n *1/¹		670	19.10	108.65		3 7 4 8	AXLT	BUN6	4	4.B.C 4.U.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	fon*1/¹	1	743	743	f o n *1/¹
969	98_round	round	Xifang	Xifang Hlai	ɣom1	ɣom1	ɣ o m *1/¹	hlai1239	1395	19.30	109.24		3 7 4 8	AXLT	GUM6	8	8.G.C 8.U.V 8.M.c 8.6.T	1.6 3.0 1.1 1.0	ɣom*1/¹	0	753	753	ɣ - o m *1/¹
970	98_round	round	Baisha	Baisha Hlai	zom1	zom1	z o m *1/¹	hlai1239	1395	18.65	108.72		3 7 4 8	AXLT	SUM6	1	1.S.C 1.U.V 1.M.c 1.6.T	1.6 3.0 1.1 1.0	zom*1/¹	0	753	753	z - o m *1/¹
971	98_round	round	Yuanmen	Yuanmen Hlai	vom4	vom4	v o m *4/⁴	hlai1239	1395	19.11	109.54		3 7 4 8	AXLT	BUM6	9	9.B.C 9.U.V 9.M.c 9.6.T	1.6 3.0 1.1 1.0	vom*4/⁴	0	753	753	v - o m *4/⁴
972	98_round	round	Heitu	Heitu Hlai	hom1	hom1	h o m *1/¹	hlai1239	1395	19.51	108.94		3 7 4 8	AXLT	HUM6	5	5.H.C 5.U.V 5.M.c 5.6.T	1.6 3.0 1.1 1.0	hom*1/¹	0	753	753	h - o m *1/¹
973	98_round	round	Baoding	Baoding Hlai	hwom1	hwom1	h w o m *1/¹	hlai1239	1395	18.77	110.45		3 6 7 4 8	ACXLT	HWUM6	3	3.H.C 3.W.C 3.U.V 3.M.c 3.6.T	1.6 1.2 3.0 1.1 1.0	hwom*1/¹	0	753	753	h w o m *1/¹
974	98_round	round	Zhongsha	Zhongsha Hlai	hom1	hom1	h o m *1/¹	hlai1239	1395	15.83	114.33		3 7 4 8	AXLT	HUM6	10	10.H.C 10.U.V 10.M.c 10.6.T	1.6 3.0 1.1 1.0	hom*1/¹	0	753	753	h - o m *1/¹
975	98_round	round	Tongzha	Tongzha Hlai	gom4	gom4	g o m *4/⁴	hlai1239	1395	18.88	109.67		1 7 4 8	AXLT	KUM6	7	7.K.C 7.U.V 7.M.c 7.6.T	1.6 3.0 1.1 1.0	gom*4/⁴	0	753	753	g - o m *4/⁴
976	98_round	round	Qiandui	Quiandui Hlai	po5	po5	p o *5/⁵	hlai1239	1395	18.91	110.04		1 7 8	AXT	PU6	6	6.P.C 6.U.V 6.6.T	1.6 3.0 1.0	po*5/⁵	0	755	755	p o *5/⁵
977	98_round	round	Baocheng	Baocheng Hlai	hum1	hum1	h u m *1/¹	hlai1239	1395	18.64	109.70		3 7 4 8	AXLT	HYM6	2	2.H.C 2.Y.V 2.M.c 2.6.T	1.6 3.0 1.1 1.0	hum*1/¹	0	753	753	h - u m *1/¹
978	98_round	round	Gelong	Gelong	vin1	vin1	v i n *1/¹		1395	19.10	108.65		3 7 4 8	AXLT	BIN6	4	4.B.C 4.I.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	vin*1/¹	0	754	754	v i n *1/¹
765	78_sand	sand	Xifang	Xifang Hlai	phau2	phau2	pʰ au *2/²	hlai1239	671	19.30	109.24		1 7 8	AXT	PA6	8	8.P.C 8.A.V 8.6.T	1.6 3.0 1.0	pʰau*2/²	0	764	764	pʰ au *2/²
766	78_sand	sand	Baisha	Baisha Hlai	phau2	phau2	pʰ au *2/²	hlai1239	671	18.65	108.72		1 7 8	AXT	PA6	1	1.P.C 1.A.V 1.6.T	1.6 3.0 1.0	pʰau*2/²	0	764	764	pʰ au *2/²
767	78_sand	sand	Yuanmen	Yuanmen Hlai	phau5	phau5	pʰ au *5/⁵	hlai1239	671	19.11	109.54		1 7 8	AXT	PA6	9	9.P.C 9.A.V 9.6.T	1.6 3.0 1.0	pʰau*5/⁵	0	764	764	pʰ au *5/⁵
768	78_sand	sand	Heitu	Heitu Hlai	phau2	phau2	pʰ au *2/²	hlai1239	671	19.51	108.94		1 7 8	AXT	PA6	5	5.P.C 5.A.V 5.6.T	1.6 3.0 1.0	pʰau*2/²	0	764	764	pʰ au *2/²
769	78_sand	sand	Baoding	Baoding Hlai	phou2	phou2	pʰ ou *2/²	hlai1239	671	18.77	110.45		1 7 8	AXT	PU6	3	3.P.C 3.U.V 3.6.T	1.6 3.0 1.0	pʰou*2/²	0	764	764	pʰ ou *2/²
770	78_sand	sand	Zhongsha	Zhongsha Hlai	phau2	phau2	pʰ au *2/²	hlai1239	671	15.83	114.33		1 7 8	AXT	PA6	10	10.P.C 10.A.V 10.6.T	1.6 3.0 1.0	pʰau*2/²	0	764	764	pʰ au *2/²
771	78_sand	sand	Tongzha	Tongzha Hlai	phau5	phau5	pʰ au *5/⁵	hlai1239	671	18.88	109.67		1 7 8	AXT	PA6	7	7.P.C 7.A.V 7.6.T	1.6 3.0 1.0	pʰau*5/⁵	0	764	764	pʰ au *5/⁵
772	78_sand	sand	Qiandui	Quiandui Hlai	pho5	pho5	pʰ o *5/⁵	hlai1239	671	18.91	110.04		1 7 8	AXT	PU6	6	6.P.C 6.U.V 6.6.T	1.6 3.0 1.0	pʰo*5/⁵	0	764	764	pʰ o *5/⁵
773	78_sand	sand	Baocheng	Baocheng Hlai	phɔ5	phɔ5	pʰ ɔ *5/⁵	hlai1239	671	18.64	109.70		1 7 8	AXT	PU6	2	2.P.C 2.U.V 2.6.T	1.6 3.0 1.0	pʰɔ*5/⁵	0	764	764	pʰ ɔ *5/⁵
774	78_sand	sand	Gelong	Gelong	pha5	pha5	pʰ a *5/⁵		671	19.10	108.65		1 7 8	AXT	PA6	4	4.P.C 4.A.V 4.6.T	1.6 3.0 1.0	pʰa*5/⁵	0	764	764	pʰ a *5/⁵
688	71_say	say	Xifang	Xifang Hlai	tshem2	tshem2	tsʰ e m *2/²	hlai1239	1458	19.30	109.24		2 7 4 8	AXLT	CEM6	8	8.C.C 8.E.V 8.M.c 8.6.T	1.6 3.0 1.1 1.0	tsʰem*2/²	0	775	775	tsʰ e m *2/²
689	71_say	say	Baisha	Baisha Hlai	tshem2	tshem2	tsʰ e m *2/²	hlai1239	1458	18.65	108.72		2 7 4 8	AXLT	CEM6	1	1.C.C 1.E.V 1.M.c 1.6.T	1.6 3.0 1.1 1.0	tsʰem*2/²	0	775	775	tsʰ e m *2/²
690	71_say	say	Yuanmen	Yuanmen Hlai	ȵeɯ4	ȵeɯ4	ȵ eɯ *4/⁴	hlai1239	1458	19.11	109.54		4 7 8	AXT	NE6	9	9.N.C 9.E.V 9.6.T	1.6 3.0 1.0	ȵeɯ*4/⁴	0	778	778	ȵ eɯ *4/⁴
691	71_say	say	Heitu	Heitu Hlai	ri:n1	ri:n1	r iː n *1/¹	hlai1239	1458	19.51	108.94		5 7 4 8	AXLT	RIN6	5	5.R.C 5.I.V 5.N.c 5.6.T	1.6 3.0 1.1 1.0	riːn*1/¹	0	776	776	r iː n *1/¹
692	71_say	say	Baoding	Baoding Hlai	ri:n1	ri:n1	r iː n *1/¹	hlai1239	1458	18.77	110.45		5 7 4 8	AXLT	RIN6	3	3.R.C 3.I.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	riːn*1/¹	0	776	776	r iː n *1/¹
693	71_say	say	Zhongsha	Zhongsha Hlai	ri:n1	ri:n1	r iː n *1/¹	hlai1239	1458	15.83	114.33		5 7 4 8	AXLT	RIN6	10	10.R.C 10.I.V 10.N.c 10.6.T	1.6 3.0 1.1 1.0	riːn*1/¹	0	776	776	r iː n *1/¹
694	71_say	say	Tongzha	Tongzha Hlai	ri:n4	ri:n4	r iː n *4/⁴	hlai1239	1458	18.88	109.67		5 7 4 8	AXLT	RIN6	7	7.R.C 7.I.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	riːn*4/⁴	0	776	776	r iː n *4/⁴
695	71_say	say	Qiandui	Quiandui Hlai	khuaŋ3	khuaŋ3	kʰ u/w a ŋ *3/³	hlai1239	1458	18.91	110.04		1 6 7 4 8	ACXLT	KWAN6	6	6.K.C 6.W.C 6.A.V 6.N.c 6.6.T	1.6 1.2 3.0 1.1 1.0	kʰu/waŋ*3/³	0	777	777	kʰ u/w a ŋ *3/³
